shipment_id,ship_date,region,transport_mode,distance_km,shipment_volume_kg,delivery_time_hours,sla_hours,on_time,transport_cost_usd,customer_satisfaction,month,cost_per_kg
SHP01604,2025-07-16,West,Road,445.7,490.1,14.96,24,True,460.96,3.65,2025-07,0.941
SHP01605,2025-01-18,Central,Rail,155.6,360.0,18.89,30,True,98.74,4.77,2025-01,0.274
SHP01606,2025-10-01,South,Sea,661.1,623.3,28.15,50,True,185.73,4.05,2025-10,0.298
SHP01607,2025-01-12,West,Sea,1031.4,311.4,58.33,50,False,252.33,3.56,2025-01,0.81
SHP01608,2025-07-15,East,Road,487.9,214.9,16.26,24,True,422.21,4.5,2025-07,1.965
SHP01609,2025-08-07,South,Road,206.7,1700.2,15.54,24,True,230.07,4.16,2025-08,0.135
SHP01610,2025-07-15,West,Sea,472.3,424.3,25.78,50,True,124.24,5.0,2025-07,0.293
SHP01611,2025-04-23,South,Air,1153.9,2006.6,10.56,14,True,5072.78,4.36,2025-04,2.528
SHP01612,2025-05-13,South,Road,464.4,694.8,12.29,24,True,471.69,4.47,2025-05,0.679
SHP01613,2025-04-15,South,Sea,917.4,312.0,30.12,50,True,229.58,5.0,2025-04,0.736
SHP01614,2025-09-30,South,Road,373.7,1408.0,14.74,24,True,396.94,4.39,2025-09,0.282
SHP01615,2025-09-26,Central,Sea,398.9,251.5,16.22,50,True,112.29,4.79,2025-09,0.446
SHP01616,2025-11-19,East,Air,1795.8,1324.7,12.09,14,True,8563.09,3.38,2025-11,6.464
SHP01617,2025-11-18,Central,Air,923.5,110.7,10.44,14,True,3509.79,3.77,2025-11,31.705
SHP01618,2025-10-02,East,Road,333.4,771.5,14.88,24,True,277.14,4.79,2025-10,0.359
SHP01619,2025-11-02,North,Rail,1060.8,364.0,26.64,30,True,549.58,3.37,2025-11,1.51
SHP01620,2025-01-31,Central,Road,240.4,845.5,19.53,24,True,262.89,3.71,2025-01,0.311
SHP01621,2025-07-22,West,Road,531.5,1256.5,16.29,24,True,476.9,4.23,2025-07,0.38
SHP01622,2025-12-19,West,Air,981.8,307.9,9.93,14,True,3886.62,4.05,2025-12,12.623
SHP01623,2025-10-09,North,Road,105.1,976.5,9.61,24,True,129.75,5.0,2025-10,0.133
SHP01624,2025-02-08,West,Rail,766.0,588.9,16.99,30,True,414.82,4.43,2025-02,0.704
SHP01625,2025-11-07,North,Road,440.3,437.2,36.72,24,False,394.95,2.85,2025-11,0.903
SHP01626,2025-11-24,Central,Sea,522.5,611.5,35.82,50,True,160.45,4.34,2025-11,0.262
SHP01627,2025-09-09,North,Road,661.5,1330.4,25.65,24,False,566.45,3.95,2025-09,0.426
SHP01628,2025-01-02,East,Rail,413.9,157.7,21.86,30,True,206.71,3.78,2025-01,1.311
SHP01629,2025-05-10,South,Road,503.2,126.0,19.0,24,True,515.93,4.94,2025-05,4.095
SHP01630,2025-06-22,North,Road,540.6,509.1,14.35,24,True,531.06,3.94,2025-06,1.043
SHP01631,2025-04-25,West,Road,392.3,267.3,19.62,24,True,362.95,4.49,2025-04,1.358
SHP01632,2025-06-21,East,Road,318.2,749.6,29.14,24,False,290.87,2.7,2025-06,0.388
SHP01633,2025-11-25,West,Road,467.3,130.4,21.47,24,True,440.11,3.67,2025-11,3.375
SHP01634,2025-09-20,Central,Air,3163.0,254.4,12.1,14,True,13832.74,4.62,2025-09,54.374
SHP01635,2025-05-05,East,Road,310.5,1208.1,17.61,24,True,367.75,3.65,2025-05,0.304
SHP01636,2025-06-28,Central,Road,767.6,94.8,27.1,24,False,706.16,3.96,2025-06,7.449
SHP01637,2025-06-26,East,Road,701.9,292.7,16.75,24,True,654.52,4.15,2025-06,2.236
SHP01638,2025-03-30,West,Air,3034.5,859.1,16.01,14,False,11482.67,3.14,2025-03,13.366
SHP01639,2025-01-21,North,Air,3430.3,452.8,12.46,14,True,14547.52,3.67,2025-01,32.128
SHP01640,2025-01-22,East,Sea,988.3,367.1,63.03,50,False,250.58,2.77,2025-01,0.683
SHP01641,2025-08-26,West,Rail,666.2,3743.5,24.24,30,True,491.55,3.8,2025-08,0.131
SHP01642,2025-10-16,South,Road,468.1,658.2,16.74,24,True,425.86,4.85,2025-10,0.647
SHP01643,2025-09-01,Central,Sea,513.2,85.7,53.08,50,False,112.03,3.71,2025-09,1.307
SHP01644,2025-11-18,North,Rail,428.5,184.0,15.79,30,True,237.12,3.88,2025-11,1.289
SHP01645,2025-02-05,West,Road,235.2,133.8,19.62,24,True,253.69,3.25,2025-02,1.896
SHP01646,2025-01-03,North,Road,257.5,316.7,7.46,24,True,232.28,5.0,2025-01,0.733
SHP01647,2025-04-03,South,Road,551.1,276.2,14.68,24,True,520.04,4.94,2025-04,1.883
SHP01648,2025-01-24,West,Road,453.1,118.0,24.57,24,False,371.21,4.03,2025-01,3.146
SHP01649,2025-12-10,West,Road,290.1,57.4,11.17,24,True,294.83,4.37,2025-12,5.136
SHP01650,2025-02-05,North,Road,400.0,190.8,33.66,24,False,355.86,3.14,2025-02,1.865
SHP01651,2025-01-17,East,Road,541.8,218.7,14.02,24,True,505.14,4.64,2025-01,2.31
SHP01652,2025-03-07,Central,Sea,1234.6,1127.0,56.37,50,False,313.63,2.43,2025-03,0.278
SHP01653,2025-11-01,East,Sea,760.1,758.3,29.85,50,True,220.35,4.89,2025-11,0.291
SHP01654,2025-03-17,East,Rail,479.8,148.4,24.36,30,True,294.28,3.65,2025-03,1.983
SHP01655,2025-11-22,Central,Sea,748.3,511.2,54.39,50,False,192.91,4.54,2025-11,0.377
SHP01656,2025-08-21,South,Road,261.5,396.4,19.65,24,True,236.8,3.74,2025-08,0.597
SHP01657,2025-07-25,North,Road,117.0,311.6,15.99,24,True,104.19,4.5,2025-07,0.334
SHP01658,2025-06-11,North,Air,1790.9,466.2,5.23,14,True,6717.36,4.64,2025-06,14.409
SHP01659,2025-11-11,North,Road,1039.2,214.5,29.99,24,False,1037.41,3.41,2025-11,4.836
SHP01660,2025-12-06,North,Sea,701.8,836.0,25.82,50,True,192.64,5.0,2025-12,0.23
SHP01661,2025-09-10,South,Sea,403.4,1431.4,39.14,50,True,123.48,3.84,2025-09,0.086
SHP01662,2025-02-10,South,Road,252.0,634.8,16.77,24,True,258.99,4.79,2025-02,0.408
SHP01663,2025-11-23,East,Sea,816.1,196.7,50.88,50,False,238.42,3.61,2025-11,1.212
SHP01664,2025-05-17,Central,Road,287.8,507.0,21.52,24,True,275.77,3.87,2025-05,0.544
SHP01665,2025-01-09,West,Road,308.1,225.3,13.14,24,True,277.94,4.78,2025-01,1.234
SHP01666,2025-11-20,South,Sea,336.5,39.9,46.1,50,True,82.9,3.8,2025-11,2.078
SHP01667,2025-09-01,Central,Sea,1009.8,615.2,40.73,50,True,290.22,3.85,2025-09,0.472
SHP01668,2025-07-08,Central,Road,780.3,265.5,20.82,24,True,564.29,4.28,2025-07,2.125
SHP01669,2025-01-26,South,Road,599.1,693.5,14.91,24,True,572.38,5.0,2025-01,0.825
SHP01670,2025-12-28,North,Road,494.7,413.2,31.92,24,False,476.21,3.65,2025-12,1.152
SHP01671,2025-04-05,West,Rail,623.8,337.1,14.09,30,True,411.08,4.48,2025-04,1.219
SHP01672,2025-06-15,South,Road,109.9,440.6,14.51,24,True,104.92,4.3,2025-06,0.238
SHP01673,2025-08-15,North,Road,493.8,477.1,18.08,24,True,456.25,4.11,2025-08,0.956
SHP01674,2025-04-10,East,Road,305.2,367.4,29.17,24,False,225.79,3.92,2025-04,0.615
SHP01675,2025-07-21,South,Sea,620.9,195.3,51.13,50,False,161.13,3.76,2025-07,0.825
SHP01676,2025-02-20,North,Air,1876.9,76.1,13.15,14,True,8705.11,3.33,2025-02,114.39
SHP01677,2025-02-23,South,Road,288.6,82.8,16.39,24,True,262.66,4.08,2025-02,3.172
SHP01678,2025-01-12,South,Road,371.6,210.4,11.87,24,True,375.82,4.73,2025-01,1.786
SHP01679,2025-11-13,North,Sea,411.6,208.0,40.31,50,True,118.61,4.05,2025-11,0.57
SHP01680,2025-04-12,West,Road,319.3,205.9,15.78,24,True,271.14,4.23,2025-04,1.317
SHP01681,2025-02-17,West,Rail,887.9,534.4,23.02,30,True,533.0,4.03,2025-02,0.997
SHP01682,2025-12-21,North,Road,423.1,767.5,16.08,24,True,392.6,5.0,2025-12,0.512
SHP01683,2025-11-11,South,Sea,741.5,440.7,38.65,50,True,209.22,3.89,2025-11,0.475
SHP01684,2025-10-30,South,Road,606.3,1198.2,30.44,24,False,555.14,2.75,2025-10,0.463
SHP01685,2025-02-03,West,Road,565.3,363.6,21.4,24,True,525.63,4.11,2025-02,1.446
SHP01686,2025-06-09,North,Road,402.7,1073.7,14.23,24,True,388.67,4.64,2025-06,0.362
SHP01687,2025-05-08,West,Road,322.3,106.8,10.25,24,True,265.71,4.49,2025-05,2.488
SHP01688,2025-09-29,West,Road,365.4,505.2,17.32,24,True,348.29,3.62,2025-09,0.689
SHP01689,2025-08-22,South,Air,2274.9,896.8,8.64,14,True,8837.96,4.4,2025-08,9.855
SHP01690,2025-08-12,East,Rail,1124.4,960.4,33.02,30,False,622.6,3.47,2025-08,0.648
SHP01691,2025-02-23,West,Sea,750.3,712.4,47.17,50,True,211.41,3.81,2025-02,0.297
SHP01692,2025-04-13,West,Air,1477.7,236.7,14.92,14,False,6138.88,3.76,2025-04,25.935
SHP01693,2025-12-05,Central,Road,398.3,741.4,20.88,24,True,383.21,5.0,2025-12,0.517
SHP01694,2025-01-09,West,Road,343.8,647.5,9.99,24,True,319.13,4.91,2025-01,0.493
SHP01695,2025-05-04,Central,Road,435.9,1278.9,27.88,24,False,390.19,3.33,2025-05,0.305
SHP01696,2025-03-29,South,Road,783.1,285.7,24.67,24,False,737.01,3.14,2025-03,2.58
SHP01697,2025-11-23,West,Air,1903.9,132.7,13.08,14,True,7815.51,3.42,2025-11,58.896
SHP01698,2025-10-24,South,Rail,1001.1,263.1,28.41,30,True,523.96,4.19,2025-10,1.991
SHP01699,2025-03-01,East,Sea,473.3,1396.6,30.69,50,True,191.66,3.85,2025-03,0.137
SHP01700,2025-03-10,East,Road,325.0,334.2,21.8,24,True,325.78,3.36,2025-03,0.975
SHP01701,2025-04-16,North,Road,571.7,133.5,22.22,24,True,538.17,3.73,2025-04,4.031
SHP01702,2025-01-02,Central,Road,264.4,452.2,12.23,24,True,225.26,4.82,2025-01,0.498
SHP01703,2025-03-14,West,Rail,619.8,225.7,42.56,30,False,371.73,2.98,2025-03,1.647
SHP01704,2025-10-10,North,Road,289.0,188.7,22.18,24,True,265.27,3.48,2025-10,1.406
SHP01705,2025-07-22,South,Air,2780.4,191.0,9.79,14,True,10858.58,4.52,2025-07,56.851
SHP01706,2025-03-12,South,Sea,536.5,275.6,34.54,50,True,118.57,4.24,2025-03,0.43
SHP01707,2025-09-02,Central,Rail,354.0,761.6,13.01,30,True,224.65,4.48,2025-09,0.295
SHP01708,2025-02-21,North,Sea,188.5,444.0,15.54,50,True,68.44,5.0,2025-02,0.154
SHP01709,2025-09-13,North,Road,346.7,414.5,13.82,24,True,319.76,4.25,2025-09,0.771
SHP01710,2025-06-11,East,Sea,154.7,558.2,44.48,50,True,56.6,3.26,2025-06,0.101
SHP01711,2025-02-10,North,Road,369.3,86.2,14.89,24,True,350.02,5.0,2025-02,4.061
SHP01712,2025-10-31,East,Road,170.1,154.0,13.38,24,True,171.42,4.62,2025-10,1.113
SHP01713,2025-03-28,West,Air,1578.9,190.1,5.0,14,True,5464.2,4.3,2025-03,28.744
SHP01714,2025-10-18,East,Road,268.8,876.7,9.35,24,True,269.38,5.0,2025-10,0.307
SHP01715,2025-05-05,West,Road,269.1,3238.9,12.42,24,True,339.79,4.5,2025-05,0.105
SHP01716,2025-11-27,North,Rail,2504.8,358.9,50.96,30,False,1436.22,2.77,2025-11,4.002
SHP01717,2025-10-15,West,Road,554.6,167.3,20.69,24,True,607.51,3.47,2025-10,3.631
SHP01718,2025-01-21,South,Road,198.7,449.2,19.47,24,True,191.39,3.64,2025-01,0.426
SHP01719,2025-06-08,North,Air,2871.4,280.2,9.9,14,True,12099.86,4.29,2025-06,43.183
SHP01720,2025-01-16,North,Road,497.7,414.4,15.25,24,True,419.77,4.6,2025-01,1.013
SHP01721,2025-01-10,East,Rail,335.9,1051.5,20.18,30,True,237.22,3.72,2025-01,0.226
SHP01722,2025-12-06,West,Rail,421.2,310.4,16.7,30,True,238.37,4.31,2025-12,0.768
SHP01723,2025-05-13,South,Road,128.2,137.2,16.63,24,True,111.87,5.0,2025-05,0.815
SHP01724,2025-06-08,South,Road,295.5,504.8,15.28,24,True,296.97,4.23,2025-06,0.588
SHP01725,2025-03-28,East,Road,403.7,881.4,17.37,24,True,421.04,4.32,2025-03,0.478
SHP01726,2025-01-24,West,Road,886.2,597.3,32.15,24,False,797.26,3.76,2025-01,1.335
SHP01727,2025-07-05,West,Air,2328.4,294.1,7.39,14,True,9381.56,4.78,2025-07,31.899
SHP01728,2025-10-14,South,Road,291.8,800.3,19.48,24,True,280.56,4.2,2025-10,0.351
SHP01729,2025-09-27,West,Road,138.3,202.6,7.96,24,True,167.73,4.59,2025-09,0.828
SHP01730,2025-07-25,East,Road,185.4,117.7,14.92,24,True,161.34,4.55,2025-07,1.371
SHP01731,2025-07-11,West,Air,1164.2,1171.7,12.88,14,True,4838.47,3.64,2025-07,4.129
SHP01732,2025-01-22,West,Road,506.2,120.7,30.58,24,False,484.58,3.29,2025-01,4.015
SHP01733,2025-01-30,North,Air,2680.7,1099.7,13.39,14,True,12087.42,3.75,2025-01,10.992
SHP01734,2025-05-03,South,Road,337.3,220.9,15.84,24,True,307.58,4.04,2025-05,1.392
SHP01735,2025-09-08,Central,Road,362.4,271.7,33.41,24,False,309.15,3.53,2025-09,1.138
SHP01736,2025-06-05,North,Air,2323.1,296.2,7.19,14,True,9807.21,4.59,2025-06,33.11
SHP01737,2025-02-08,South,Rail,721.1,546.5,24.78,30,True,343.58,4.34,2025-02,0.629
SHP01738,2025-04-21,South,Rail,1544.9,86.3,41.86,30,False,822.32,2.63,2025-04,9.529
SHP01739,2025-10-05,Central,Road,223.6,1147.0,15.23,24,True,216.37,4.13,2025-10,0.189
SHP01740,2025-09-06,Central,Rail,715.1,2085.6,19.69,30,True,479.09,4.85,2025-09,0.23
SHP01741,2025-09-17,South,Air,1846.2,594.7,16.13,14,False,8338.58,3.63,2025-09,14.021
SHP01742,2025-04-13,North,Road,546.1,1371.7,27.91,24,False,497.96,2.93,2025-04,0.363
SHP01743,2025-03-10,North,Sea,455.1,416.6,42.75,50,True,138.16,4.54,2025-03,0.332
SHP01744,2025-05-22,East,Road,504.1,1583.1,27.29,24,False,455.38,2.74,2025-05,0.288
SHP01745,2025-01-17,East,Road,515.7,415.0,25.22,24,False,528.16,4.05,2025-01,1.273
SHP01746,2025-02-12,West,Road,339.6,325.2,20.0,24,True,263.42,4.08,2025-02,0.81
SHP01747,2025-02-05,North,Road,487.1,1755.1,27.24,24,False,479.24,3.31,2025-02,0.273
SHP01748,2025-08-05,East,Sea,501.5,283.1,48.5,50,True,134.29,3.8,2025-08,0.474
SHP01749,2025-05-11,South,Sea,772.8,192.4,35.64,50,True,206.69,4.04,2025-05,1.074
SHP01750,2025-02-04,North,Rail,385.8,579.6,36.06,30,False,211.85,3.08,2025-02,0.366
SHP01751,2025-12-09,Central,Road,743.7,221.3,26.12,24,False,526.8,3.04,2025-12,2.38
SHP01752,2025-05-30,West,Road,298.8,762.3,14.97,24,True,298.38,4.65,2025-05,0.391
SHP01753,2025-05-10,East,Rail,1425.5,384.6,28.72,30,True,863.86,3.31,2025-05,2.246
SHP01754,2025-05-18,South,Road,368.1,205.2,20.71,24,True,333.97,3.97,2025-05,1.628
SHP01755,2025-05-21,East,Rail,1586.4,1242.8,28.64,30,True,915.33,3.79,2025-05,0.737
SHP01756,2025-03-03,North,Road,474.0,2637.0,21.13,24,True,573.52,4.06,2025-03,0.217
SHP01757,2025-06-11,South,Road,316.6,2003.8,25.02,24,False,330.88,4.22,2025-06,0.165
SHP01758,2025-06-14,Central,Sea,283.7,252.7,57.32,50,False,68.36,4.06,2025-06,0.271
SHP01759,2025-04-10,North,Rail,481.5,1142.4,15.17,30,True,328.13,4.98,2025-04,0.287
SHP01760,2025-04-12,West,Sea,622.4,321.9,36.25,50,True,182.31,4.25,2025-04,0.566
SHP01761,2025-09-29,North,Air,3142.1,736.1,8.57,14,True,13196.04,4.77,2025-09,17.927
SHP01762,2025-09-14,South,Sea,1372.2,130.8,61.59,50,False,322.37,2.35,2025-09,2.465
SHP01763,2025-09-25,North,Rail,558.1,2254.2,16.38,30,True,377.81,3.93,2025-09,0.168
SHP01764,2025-10-03,North,Road,288.7,416.5,16.86,24,True,260.84,4.24,2025-10,0.626
SHP01765,2025-12-22,West,Road,36.3,632.1,11.63,24,True,49.37,4.28,2025-12,0.078
SHP01766,2025-02-06,West,Rail,948.2,241.2,41.65,30,False,532.91,3.09,2025-02,2.209
SHP01767,2025-07-20,Central,Sea,604.8,446.1,30.06,50,True,175.46,4.39,2025-07,0.393
SHP01768,2025-07-25,South,Road,163.4,1646.2,7.45,24,True,185.68,4.84,2025-07,0.113
SHP01769,2025-02-18,East,Rail,938.1,2263.7,31.32,30,False,638.1,4.15,2025-02,0.282
SHP01770,2025-11-19,East,Rail,631.1,634.6,42.54,30,False,331.98,3.89,2025-11,0.523
SHP01771,2025-06-12,East,Sea,652.0,823.4,45.91,50,True,158.83,3.81,2025-06,0.193
SHP01772,2025-11-14,West,Road,129.5,162.8,20.05,24,True,115.82,4.64,2025-11,0.711
SHP01773,2025-04-29,Central,Road,521.9,614.5,29.32,24,False,498.61,1.73,2025-04,0.811
SHP01774,2025-05-15,West,Rail,623.5,282.1,33.39,30,False,377.46,3.06,2025-05,1.338
SHP01775,2025-10-31,West,Rail,449.0,1848.5,21.3,30,True,300.28,4.84,2025-10,0.162
SHP01776,2025-04-29,West,Sea,701.2,502.4,33.62,50,True,202.95,4.98,2025-04,0.404
SHP01777,2025-01-22,Central,Road,553.3,696.6,30.88,24,False,485.95,3.62,2025-01,0.698
SHP01778,2025-06-04,North,Road,368.5,817.4,7.88,24,True,388.53,5.0,2025-06,0.475
SHP01779,2025-09-13,East,Air,2221.3,223.5,14.6,14,False,9142.0,3.69,2025-09,40.904
SHP01780,2025-12-17,South,Road,313.0,932.4,30.66,24,False,325.86,2.53,2025-12,0.349
SHP01781,2025-11-10,East,Road,752.0,282.9,22.76,24,True,779.67,4.5,2025-11,2.756
SHP01782,2025-07-24,South,Road,341.4,497.1,11.09,24,True,377.4,4.82,2025-07,0.759
SHP01783,2025-07-17,West,Rail,985.5,368.7,22.81,30,True,616.22,4.35,2025-07,1.671
SHP01784,2025-03-08,Central,Air,1846.2,435.4,11.12,14,True,6631.75,3.46,2025-03,15.231
SHP01785,2025-12-11,South,Sea,375.0,326.2,52.44,50,False,100.92,3.15,2025-12,0.309
SHP01786,2025-04-19,South,Road,752.2,635.6,35.12,24,False,780.08,2.5,2025-04,1.227
SHP01787,2025-08-12,East,Rail,379.1,316.3,14.14,30,True,209.78,3.95,2025-08,0.663
SHP01788,2025-01-26,East,Road,392.3,112.7,11.94,24,True,387.46,4.28,2025-01,3.438
SHP01789,2025-06-01,East,Road,523.3,557.2,19.01,24,True,445.89,4.48,2025-06,0.8
SHP01790,2025-10-02,South,Road,557.4,139.4,28.65,24,False,484.83,3.45,2025-10,3.478
SHP01791,2025-03-21,East,Sea,1408.9,349.1,76.73,50,False,385.75,2.72,2025-03,1.105
SHP01792,2025-02-16,North,Air,775.0,622.3,8.15,14,True,2897.77,4.22,2025-02,4.657
SHP01793,2025-10-01,West,Road,630.3,826.2,15.44,24,True,632.54,4.01,2025-10,0.766
SHP01794,2025-07-09,Central,Air,3560.3,538.0,10.94,14,True,14342.72,4.74,2025-07,26.659
SHP01795,2025-12-31,East,Sea,1232.4,465.9,61.35,50,False,336.41,3.18,2025-12,0.722
SHP01796,2025-10-18,West,Sea,702.4,771.6,61.6,50,False,198.02,3.78,2025-10,0.257
SHP01797,2025-11-08,West,Road,521.3,568.3,22.46,24,True,532.84,3.3,2025-11,0.938
SHP01798,2025-11-05,North,Sea,1019.8,220.9,72.57,50,False,262.5,2.96,2025-11,1.188
SHP01799,2025-06-07,West,Road,416.4,562.7,17.11,24,True,358.25,3.6,2025-06,0.637
SHP01800,2025-06-10,Central,Road,654.1,2206.8,35.22,24,False,638.0,2.25,2025-06,0.289
SHP01801,2025-08-02,East,Road,199.7,65.1,9.01,24,True,191.56,4.02,2025-08,2.943
SHP01802,2025-01-21,North,Sea,551.2,301.9,40.92,50,True,144.77,3.71,2025-01,0.48
SHP01803,2025-12-25,Central,Road,762.5,593.1,33.01,24,False,658.32,3.13,2025-12,1.11
SHP01804,2025-04-07,South,Sea,375.2,162.1,22.02,50,True,104.69,5.0,2025-04,0.646
SHP01805,2025-12-30,Central,Road,187.6,326.9,6.65,24,True,128.05,5.0,2025-12,0.392
SHP01806,2025-12-23,Central,Road,390.6,394.0,16.33,24,True,334.28,4.15,2025-12,0.848
SHP01807,2025-06-04,West,Rail,677.9,193.4,25.09,30,True,397.43,5.0,2025-06,2.055
SHP01808,2025-04-16,North,Road,401.1,467.2,23.93,24,True,365.5,4.76,2025-04,0.782
SHP01809,2025-07-12,East,Road,367.6,379.3,16.33,24,True,301.31,4.15,2025-07,0.794
SHP01810,2025-09-23,West,Road,143.0,634.6,11.41,24,True,132.46,3.86,2025-09,0.209
SHP01811,2025-08-25,South,Sea,729.1,427.0,49.27,50,True,214.3,3.06,2025-08,0.502
SHP01812,2025-08-04,South,Sea,640.1,1184.0,62.41,50,False,178.49,3.21,2025-08,0.151
SHP01813,2025-12-25,North,Rail,849.8,470.8,30.69,30,False,463.24,4.43,2025-12,0.984
SHP01814,2025-06-02,South,Air,1164.6,319.3,5.21,14,True,4560.65,5.0,2025-06,14.283
SHP01815,2025-08-08,West,Air,1448.1,175.6,12.36,14,True,6653.82,3.6,2025-08,37.892
SHP01816,2025-07-31,West,Road,334.7,247.6,14.65,24,True,331.45,5.0,2025-07,1.339
SHP01817,2025-10-14,East,Sea,1051.3,44.5,55.73,50,False,269.3,3.56,2025-10,6.052
SHP01818,2025-08-18,Central,Sea,632.0,748.8,30.64,50,True,180.61,5.0,2025-08,0.241
SHP01819,2025-07-24,Central,Sea,2050.1,1482.1,77.48,50,False,663.39,2.57,2025-07,0.448
SHP01820,2025-09-29,South,Sea,1631.2,648.0,61.33,50,False,490.59,1.91,2025-09,0.757
SHP01821,2025-11-02,West,Road,469.4,1509.8,17.5,24,True,467.64,4.39,2025-11,0.31
SHP01822,2025-01-13,North,Road,581.7,1078.0,20.17,24,True,514.83,3.23,2025-01,0.478
SHP01823,2025-08-08,Central,Rail,666.3,109.4,17.57,30,True,382.8,3.98,2025-08,3.499
SHP01824,2025-07-24,West,Road,190.9,558.3,13.36,24,True,200.11,3.97,2025-07,0.358
SHP01825,2025-12-05,East,Road,752.5,183.5,23.91,24,True,640.26,3.07,2025-12,3.489
SHP01826,2025-09-03,North,Road,266.2,294.6,15.61,24,True,265.56,4.55,2025-09,0.901
SHP01827,2025-05-13,West,Sea,508.2,159.9,47.73,50,True,129.01,2.51,2025-05,0.807
SHP01828,2025-12-29,South,Rail,817.1,536.0,29.01,30,True,461.61,4.22,2025-12,0.861
SHP01829,2025-03-05,West,Rail,890.4,423.6,23.22,30,True,433.82,3.69,2025-03,1.024
SHP01830,2025-03-21,South,Rail,1101.5,76.4,56.58,30,False,639.45,1.8,2025-03,8.37
SHP01831,2025-01-29,East,Sea,613.9,329.3,25.81,50,True,180.02,5.0,2025-01,0.547
SHP01832,2025-06-06,South,Road,272.4,1014.6,25.34,24,False,279.13,3.18,2025-06,0.275
SHP01833,2025-05-25,East,Road,128.7,178.9,6.03,24,True,142.79,5.0,2025-05,0.798
SHP01834,2025-03-26,Central,Road,746.8,798.7,26.39,24,False,697.46,3.39,2025-03,0.873
SHP01835,2025-05-12,Central,Sea,1347.2,401.3,60.9,50,False,355.64,3.23,2025-05,0.886
SHP01836,2025-06-05,South,Road,218.6,181.2,14.48,24,True,213.61,4.85,2025-06,1.179
SHP01837,2025-11-12,Central,Road,526.1,159.0,14.73,24,True,468.3,5.0,2025-11,2.945
SHP01838,2025-06-14,West,Sea,747.8,6863.7,32.06,50,True,315.43,3.39,2025-06,0.046
SHP01839,2025-08-05,East,Rail,648.7,255.9,25.66,30,True,405.08,5.0,2025-08,1.583
SHP01840,2025-02-23,West,Road,814.1,143.7,25.02,24,False,804.24,3.85,2025-02,5.597
SHP01841,2025-07-12,East,Road,258.8,385.6,9.19,24,True,265.92,4.53,2025-07,0.69
SHP01842,2025-06-13,West,Rail,485.6,276.7,13.14,30,True,261.12,4.55,2025-06,0.944
SHP01843,2025-06-19,Central,Rail,1272.0,141.8,42.6,30,False,679.78,2.24,2025-06,4.794
SHP01844,2025-03-13,North,Rail,1113.7,1118.3,43.72,30,False,694.8,3.39,2025-03,0.621
SHP01845,2025-09-14,West,Road,460.9,856.4,16.45,24,True,441.0,4.31,2025-09,0.515
SHP01846,2025-04-12,Central,Road,296.7,1098.7,8.55,24,True,340.71,4.45,2025-04,0.31
SHP01847,2025-11-16,South,Road,285.5,281.7,19.17,24,True,267.4,3.56,2025-11,0.949
SHP01848,2025-08-25,North,Road,389.0,2708.6,19.89,24,True,441.43,3.83,2025-08,0.163
SHP01849,2025-05-05,Central,Road,345.1,948.5,14.74,24,True,309.71,4.11,2025-05,0.327
SHP01850,2025-07-29,East,Rail,302.5,168.2,10.64,30,True,156.68,4.27,2025-07,0.932
SHP01851,2025-09-19,South,Road,544.3,215.7,18.6,24,True,473.53,4.23,2025-09,2.195
SHP01852,2025-08-25,South,Sea,431.4,98.1,18.19,50,True,108.72,5.0,2025-08,1.108
SHP01853,2025-12-07,North,Road,276.0,813.9,17.68,24,True,266.18,3.78,2025-12,0.327
SHP01854,2025-05-21,Central,Sea,419.9,827.2,19.94,50,True,125.21,4.91,2025-05,0.151
SHP01855,2025-12-29,West,Road,425.4,1832.9,21.77,24,True,460.19,3.53,2025-12,0.251
SHP01856,2025-04-09,West,Air,1614.6,227.8,14.57,14,False,6578.06,3.38,2025-04,28.876
SHP01857,2025-02-20,South,Road,581.9,746.2,26.0,24,False,535.41,2.54,2025-02,0.718
SHP01858,2025-05-18,Central,Sea,435.5,277.3,48.66,50,True,112.45,3.05,2025-05,0.406
SHP01859,2025-04-28,West,Road,427.7,143.7,23.02,24,True,389.18,4.57,2025-04,2.708
SHP01860,2025-01-02,West,Sea,321.0,1051.1,15.12,50,True,117.37,4.36,2025-01,0.112
SHP01861,2025-02-18,Central,Road,620.0,374.8,16.83,24,True,481.89,3.15,2025-02,1.286
SHP01862,2025-10-14,West,Road,843.3,149.9,32.36,24,False,745.94,2.88,2025-10,4.976
SHP01863,2025-09-28,Central,Road,1012.9,645.8,37.46,24,False,893.59,2.42,2025-09,1.384
SHP01864,2025-01-28,East,Air,1286.2,118.3,18.48,14,False,4879.9,2.71,2025-01,41.25
SHP01865,2025-09-28,Central,Road,341.8,609.7,19.74,24,True,288.48,4.21,2025-09,0.473
SHP01866,2025-12-28,South,Road,652.1,226.1,21.24,24,True,588.96,4.7,2025-12,2.605
SHP01867,2025-07-26,Central,Road,543.5,901.0,22.76,24,True,533.36,3.25,2025-07,0.592
SHP01868,2025-01-12,North,Road,269.1,163.1,17.55,24,True,240.21,5.0,2025-01,1.473
SHP01869,2025-02-06,South,Road,654.8,555.3,17.46,24,True,582.21,3.82,2025-02,1.048
SHP01870,2025-04-30,North,Sea,722.4,98.8,33.34,50,True,187.3,3.73,2025-04,1.896
