shipment_id,order_date,origin_city,destination_city,carrier,distance_km,weight_kg,delivery_time_days,shipping_cost_inr,status,cost_per_km,order_month,is_delayed,distance_km_minmax,weight_kg_minmax,shipping_cost_inr_minmax,delivery_time_days_minmax,distance_km_zscore,weight_kg_zscore,shipping_cost_inr_zscore,delivery_time_days_zscore
SHP10231,2024-04-28,Delhi,Chennai,FedEx,981.48,16.4,4.62,4645.73,Delivered,4.73,4,0,0.6724,0.4054,0.6149,0.6786,1.1126,0.0657,0.8262,1.4861
SHP10405,2024-07-06,Chennai,Mumbai,FedEx,576.28,7.69,3.2,3017.12,In Transit,5.24,7,0,0.3905,0.1861,0.3931,0.4447,-0.2543,-0.8012,-0.251,0.4468
SHP10729,2024-03-25,Mumbai,Delhi,DHL,899.89,24.13,3.67,5539.56,Delivered,6.16,3,0,0.6156,0.6,0.7366,0.5221,0.8374,0.8349,1.4175,0.7908
SHP10568,2024-01-02,Jaipur,Pune,FedEx,763.54,12.45,3.16,4635.93,Delivered,6.07,1,0,0.5208,0.3059,0.6136,0.4381,0.3774,-0.3275,0.8198,0.4175
SHP10317,2024-03-26,Kolkata,Delhi,Delhivery,816.98,12.9,3.64,4964.93,Delivered,6.08,3,0,0.5579,0.3173,0.6584,0.5172,0.5577,-0.2827,1.0374,0.7688
SHP10183,2024-05-11,Delhi,Bengaluru,FedEx,558.67,9.53,2.71,2857.46,Delayed,5.11,5,1,0.3782,0.2324,0.3714,0.364,-0.3137,-0.618,-0.3567,0.0882
SHP10869,2024-09-26,Kolkata,Hyderabad,DHL,861.51,0.99,3.52,3908.42,Delivered,4.54,9,0,0.5889,0.0174,0.5145,0.4974,0.7079,-1.4679,0.3385,0.681
SHP10867,2024-07-27,Chennai,Hyderabad,FedEx,359.94,7.22,0.5,1610.12,Delivered,4.47,7,0,0.24,0.1742,0.2015,0.0,-0.9842,-0.8479,-1.1818,-1.5293
SHP10693,2024-07-04,Kolkata,Mumbai,DHL,1182.25,6.72,2.545,4340.54,Returned,3.67,7,1,0.8121,0.1616,0.5733,0.3368,1.79,-0.8977,0.6244,-0.0326
SHP10609,2024-05-11,Kolkata,Chennai,FedEx,1452.3899999999999,13.82,4.54,4082.63,Cancelled,2.81,5,0,1.0,0.3404,0.5382,0.6654,2.7013,-0.1911,0.4538,1.4275
SHP10626,2024-08-01,Nagpur,Chennai,Delhivery,419.66,13.69,1.72,2123.33,Delivered,5.06,8,0,0.2815,0.3371,0.2714,0.2009,-0.7827,-0.204,-0.8423,-0.6364
SHP10485,2024-06-15,Hyderabad,Chennai,FedEx,394.94,16.84,0.5,2449.68,In Transit,6.2,6,0,0.2643,0.4165,0.3158,0.0,-0.8661,0.1094,-0.6264,-1.5293
SHP10278,2024-06-11,Nagpur,Bengaluru,Delhivery,955.85,29.26,3.66,6029.23,Delivered,6.31,6,0,0.6546,0.7292,0.8033,0.5205,1.0262,1.3455,1.7414,0.7835
SHP10630,2024-02-20,Bengaluru,Jaipur,UPS,948.17,15.61,3.78,4273.71,In Transit,4.51,2,0,0.6492,0.3855,0.5642,0.5403,1.0003,-0.013,0.5802,0.8713
SHP10020,2024-06-01,Chennai,Delhi,FedEx,751.27,33.79,0.95,4270.27,Delivered,5.68,6,0,0.5122,0.8432,0.5638,0.0741,0.336,1.7963,0.5779,-1.2
SHP10401,2024-06-03,Chennai,Jaipur,Blue Dart,944.97,7.84,5.12,4190.09,Delivered,4.43,6,0,0.647,0.1898,0.5529,0.761,0.9895,-0.7862,0.5249,1.852
SHP10939,2024-09-09,Hyderabad,Jaipur,DHL,116.7,33.88,0.5,1234.22,Delivered,10.58,9,0,0.0708,0.8455,0.1503,0.0,-1.8048,1.8053,-1.4304,-1.5293
SHP10566,2024-08-10,Nagpur,Jaipur,UPS,333.55,8.41,2.12,2093.56,Delayed,6.28,8,1,0.2216,0.2042,0.2673,0.2668,-1.0732,-0.7295,-0.862,-0.3437
SHP10176,2024-10-18,Jaipur,Pune,FedEx,495.05,25.19,1.16,3300.9300000000003,Delivered,6.67,10,0,0.334,0.6267,0.4318,0.1087,-0.5284,0.9404,-0.0633,-1.0463
SHP10327,2024-04-27,Ahmedabad,Chennai,DHL,726.52,8.11,3.52,2739.4,Delivered,3.77,4,0,0.495,0.1966,0.3553,0.4974,0.2525,-0.7594,-0.4348,0.681
SHP10706,2024-02-22,Delhi,Chennai,UPS,712.76,34.13,4.3,4912.76,Delayed,6.89,2,1,0.4854,0.8518,0.6513,0.6259,0.2061,1.8301,1.0029,1.2519
SHP10198,2024-03-09,Bengaluru,Ahmedabad,FedEx,922.42,4.37,3.85,4409.72,Delivered,4.78,3,0,0.6313,0.1025,0.5828,0.5518,0.9134,-1.1316,0.6701,0.9225
SHP10470,2024-11-30,Jaipur,Delhi,Delhivery,743.97,13.575,2.5,3484.95,Delivered,4.68,11,0,0.5071,0.3342,0.4568,0.3294,0.3114,-0.2155,0.0584,-0.0655
SHP10855,2024-12-03,Chennai,Delhi,Blue Dart,251.69,40.01625,0.5,1807.04,Delivered,7.18,12,0,0.1647,1.0,0.2283,0.0,-1.3494,2.4159,-1.0515,-1.5293
SHP10694,2024-06-15,Ahmedabad,Bengaluru,Blue Dart,1019.08,40.01625,3.66,4158.52,Delivered,4.08,6,0,0.6985,1.0,0.5486,0.5205,1.2395,2.4159,0.504,0.7835
SHP10266,2024-06-30,Hyderabad,Pune,DHL,1089.86,6.55,3.37,5005.02,Returned,4.59,6,1,0.7478,0.1574,0.6638,0.4727,1.4783,-0.9146,1.0639,0.5712
SHP10615,2024-07-11,Bengaluru,Hyderabad,Delhivery,304.1,5.65,2.01,1275.04,Delivered,4.19,7,0,0.2011,0.1347,0.1559,0.2487,-1.1726,-1.0042,-1.4034,-0.4242
SHP10732,2024-02-12,Jaipur,Kolkata,Blue Dart,925.47,10.13,3.02,4990.35,Delivered,5.39,2,0,0.6334,0.2475,0.6618,0.4151,0.9237,-0.5583,1.0542,0.315
SHP10492,2024-10-07,Delhi,Bengaluru,FedEx,1261.14,2.16,3.58,7024.91,Cancelled,5.57,10,0,0.8669,0.0468,0.9389,0.5073,2.0561,-1.3515,2.4,0.7249
SHP10130,2024-11-17,Jaipur,Kolkata,UPS,584.59,29.85,3.13,2704.8,Delivered,4.63,11,0,0.3963,0.744,0.3506,0.4332,-0.2263,1.4042,-0.4576,0.3955
SHP10338,2024-01-24,Hyderabad,Kolkata,DHL,666.86,10.63,1.59,3300.9300000000003,Delivered,4.95,1,0,0.4535,0.2601,0.4318,0.1795,0.0512,-0.5086,-0.0633,-0.7316
SHP10978,2024-05-14,Bengaluru,Delhi,FedEx,140.16,13.29,0.5,963.02,Delayed,6.87,5,1,0.0871,0.3271,0.1134,0.0,-1.7256,-0.2439,-1.6098,-1.5293
SHP10489,2024-08-27,Bengaluru,Ahmedabad,Delhivery,508.7,7.53,2.79,2701.02,In Transit,5.31,8,0,0.3435,0.182,0.3501,0.3772,-0.4823,-0.8171,-0.4601,0.1467
SHP10572,2024-10-14,Ahmedabad,Mumbai,FedEx,1174.93,28.73,3.85,6944.98,Delayed,5.91,10,1,0.807,0.7158,0.928,0.5518,1.7653,1.2927,2.3472,0.9225
SHP10606,2024-11-01,Nagpur,Bengaluru,FedEx,588.02,22.01,2.19,3431.13,Delivered,5.84,11,0,0.3987,0.5466,0.4495,0.2784,-0.2147,0.624,0.0228,-0.2924
SHP10193,2024-03-25,Chennai,Delhi,DHL,830.88,12.04,3.36,4788.53,Cancelled,5.76,3,0,0.5676,0.2956,0.6344,0.4711,0.6046,-0.3683,0.9207,0.5639
SHP10140,2024-12-03,Bengaluru,Kolkata,DHL,703.18,16.57,0.5,3525.23,Delivered,5.01,12,0,0.4788,0.4097,0.4623,0.0,0.1738,0.0826,0.0851,-1.5293
SHP10416,2024-09-28,Pune,Delhi,FedEx,882.73,0.71,3.56,3516.68,Delivered,3.98,9,0,0.6037,0.0103,0.4611,0.504,0.7795,-1.4958,0.0794,0.7103
SHP10660,2024-07-17,Mumbai,Nagpur,FedEx,455.68,13.575,2.24,2944.23,Delayed,6.46,7,1,0.3066,0.3342,0.3832,0.2866,-0.6612,-0.2155,-0.2993,-0.2558
SHP10476,2024-11-25,Delhi,Kolkata,Blue Dart,427.06,12.12,1.61,1959.34,Delivered,4.59,11,0,0.2867,0.2976,0.2491,0.1828,-0.7577,-0.3603,-0.9508,-0.7169
SHP10714,2024-08-01,Hyderabad,Mumbai,Delhivery,949.22,19.44,5.76,4092.69,Delivered,4.31,8,0,0.6499,0.4819,0.5396,0.8664,1.0038,0.3682,0.4604,2.3204
SHP10152,2024-05-05,Nagpur,Ahmedabad,DHL,304.97,22.12,0.6,1622.24,Delivered,5.32,5,0,0.2017,0.5494,0.2032,0.0165,-1.1696,0.6349,-1.1737,-1.4561
SHP10849,2024-10-05,Bengaluru,Ahmedabad,Delhivery,784.54,32.29,2.91,4104.87,Delivered,5.23,10,0,0.5354,0.8055,0.5413,0.397,0.4482,1.647,0.4685,0.2345
SHP10913,2024-09-03,Bengaluru,Chennai,FedEx,328.61,19.53,2.0,1443.3,Delivered,4.39,9,0,0.2182,0.4842,0.1788,0.2471,-1.0899,0.3772,-1.2921,-0.4315
SHP10010,2024-09-13,Chennai,Nagpur,Blue Dart,1039.77,13.575,3.95,4124.72,Delivered,3.97,9,0,0.7129,0.3342,0.544,0.5683,1.3093,-0.2155,0.4816,0.9957
SHP10269,2024-06-05,Jaipur,Nagpur,DHL,643.79,8.15,2.4,3677.77,Delivered,5.71,6,0,0.4375,0.1977,0.4831,0.313,-0.0266,-0.7554,0.186,-0.1387
SHP10096,2024-05-15,Mumbai,Bengaluru,DHL,797.23,29.97,3.52,5428.21,In Transit,6.81,5,0,0.5442,0.747,0.7215,0.4974,0.4911,1.4161,1.3438,0.681
SHP10210,2024-03-23,Bengaluru,Nagpur,DHL,666.95,3.97,0.51,2926.17,Delivered,4.39,3,0,0.4536,0.0924,0.3807,0.0016,0.0515,-1.1714,-0.3112,-1.522
SHP10999,2024-04-29,Chennai,Ahmedabad,FedEx,720.38,7.77,1.32,3170.16,Delivered,4.4,4,0,0.4907,0.1881,0.414,0.1351,0.2318,-0.7932,-0.1498,-0.9292
SHP10752,2024-12-12,Chennai,Hyderabad,UPS,216.11,19.1,1.91,1302.21,In Transit,6.03,12,0,0.1399,0.4734,0.1596,0.2322,-1.4694,0.3344,-1.3854,-0.4974
SHP10569,2024-03-23,Jaipur,Ahmedabad,Blue Dart,1085.26,22.99,4.24,6100.57,Delivered,5.62,3,0,0.7446,0.5713,0.813,0.616,1.4628,0.7215,1.7886,1.208
SHP10813,2024-01-03,Ahmedabad,Pune,FedEx,741.13,19.74,1.34,4683.16,Cancelled,6.32,1,0,0.5052,0.4895,0.62,0.1384,0.3018,0.398,0.851,-0.9145
SHP10775,2024-01-17,Jaipur,Hyderabad,Blue Dart,630.23,21.0,2.11,3300.9300000000003,Delivered,5.24,1,0,0.428,0.5212,0.4318,0.2652,-0.0723,0.5234,-0.0633,-0.351
SHP10871,2024-03-10,Mumbai,Jaipur,DHL,546.39,5.73,1.68,3227.0,Delivered,5.91,3,0,0.3697,0.1367,0.4217,0.1944,-0.3552,-0.9962,-0.1122,-0.6657
SHP10548,2024-01-20,Nagpur,Pune,Blue Dart,174.42,13.65,1.47,7473.45125,Delivered,42.85,1,0,0.1109,0.3361,1.0,0.1598,-1.6101,-0.208,2.6967,-0.8194
SHP10958,2024-04-26,Ahmedabad,Chennai,UPS,448.39,10.75,4.37,3300.9300000000003,Delivered,7.36,4,0,0.3015,0.2631,0.4318,0.6374,-0.6858,-0.4966,-0.0633,1.3031
SHP10532,2024-04-09,Kolkata,Hyderabad,DHL,620.88,34.16,3.27,3997.44,Delivered,6.44,4,0,0.4215,0.8525,0.5266,0.4562,-0.1039,1.8331,0.3974,0.498
SHP10948,2024-06-03,Hyderabad,Pune,Delhivery,769.19,7.49,3.33,3514.02,Delivered,4.57,6,0,0.5247,0.181,0.4608,0.4661,0.3965,-0.8211,0.0776,0.5419
SHP10332,2024-03-04,Ahmedabad,Mumbai,UPS,74.96,4.73,0.5,448.73,In Transit,5.99,3,0,0.0417,0.1115,0.0433,0.0,-1.9456,-1.0957,-1.95,-1.5293
SHP10075,2024-03-25,Bengaluru,Delhi,Delhivery,733.44,15.03,1.31,3908.99,Delivered,5.33,3,0,0.4998,0.3709,0.5146,0.1334,0.2759,-0.0707,0.3389,-0.9365
SHP10712,2024-11-13,Pune,Chennai,DHL,801.98,11.56,2.545,4347.48,Delayed,5.42,11,1,0.5475,0.2835,0.5743,0.3368,0.5071,-0.416,0.629,-0.0326
SHP10077,2024-08-20,Jaipur,Kolkata,FedEx,1185.55,28.84,5.38,6311.98,Delivered,5.32,8,0,0.8144,0.7186,0.8418,0.8038,1.8011,1.3037,1.9284,2.0423
SHP10263,2024-07-03,Jaipur,Ahmedabad,Blue Dart,736.07,1.73,4.36,3333.42,Delivered,4.53,7,0,0.5017,0.036,0.4362,0.6358,0.2847,-1.3943,-0.0418,1.2958
SHP10149,2024-09-24,Mumbai,Hyderabad,UPS,241.92,3.36,2.09,1297.06,Cancelled,5.36,9,0,0.1579,0.077,0.1589,0.2619,-1.3823,-1.2321,-1.3888,-0.3656
SHP10947,2024-12-30,Nagpur,Hyderabad,Delhivery,170.02,22.81,1.96,1142.51,Delayed,6.72,12,1,0.1078,0.5668,0.1378,0.2405,-1.6249,0.7036,-1.4911,-0.4608
SHP10514,2024-04-18,Delhi,Ahmedabad,Blue Dart,1224.14,10.67,5.31,5206.16,Delivered,4.25,4,0,0.8412,0.2611,0.6912,0.7923,1.9313,-0.5046,1.197,1.9911
SHP10955,2024-07-21,Kolkata,Mumbai,DHL,266.48,15.98,0.5,1838.7,Delivered,6.9,7,0,0.175,0.3948,0.2326,0.0,-1.2995,0.0239,-1.0306,-1.5293
SHP10469,2024-12-01,Kolkata,Delhi,DHL,1201.85,17.76,4.11,5880.11,Delayed,4.89,12,1,0.8257,0.4396,0.783,0.5946,1.8561,0.201,1.6428,1.1128
SHP10564,2024-10-21,Kolkata,Jaipur,FedEx,252.8,6.84,0.5,1487.6,Delivered,5.88,10,0,0.1654,0.1647,0.1848,0.0,-1.3456,-0.8858,-1.2628,-1.5293
SHP10774,2024-04-23,Delhi,Jaipur,UPS,402.89,18.62,2.99,2059.59,In Transit,5.11,4,0,0.2699,0.4613,0.2627,0.4101,-0.8393,0.2866,-0.8844,0.2931
SHP10461,2024-08-02,Chennai,Ahmedabad,UPS,404.28,26.48,1.98,2172.35,Delivered,5.37,8,0,0.2708,0.6592,0.2781,0.2438,-0.8346,1.0688,-0.8098,-0.4461
SHP10253,2024-02-12,Hyderabad,Jaipur,UPS,485.58,30.53,2.95,2325.35,In Transit,4.79,2,0,0.3274,0.7611,0.2989,0.4035,-0.5603,1.4719,-0.7086,0.2638
SHP10968,2024-03-15,Jaipur,Mumbai,FedEx,851.83,21.13,4.74,3945.66,In Transit,4.63,3,0,0.5822,0.5245,0.5196,0.6984,0.6753,0.5364,0.3632,1.5739
SHP10771,2024-12-20,Jaipur,Delhi,FedEx,492.54,2.9,2.8,2729.3,Cancelled,5.54,12,0,0.3322,0.0655,0.3539,0.3788,-0.5368,-1.2779,-0.4414,0.154
SHP10845,2024-06-08,Nagpur,Ahmedabad,UPS,221.99,15.95,0.5,1312.17,Delivered,5.91,6,0,0.144,0.394,0.1609,0.0,-1.4496,0.0209,-1.3788,-1.5293
SHP10369,2024-12-06,Delhi,Chennai,Blue Dart,1050.91,15.94,5.87,6050.05,Cancelled,5.76,12,0,0.7207,0.3938,0.8062,0.8845,1.3469,0.0199,1.7552,2.4009
SHP10321,2024-04-12,Nagpur,Chennai,Blue Dart,456.54,17.17,0.91,2043.87,Delivered,4.48,4,0,0.3072,0.4248,0.2606,0.0675,-0.6583,0.1423,-0.8948,-1.2293
SHP10695,2024-06-15,Kolkata,Delhi,UPS,646.74,3.93,2.3,3381.97,Delivered,5.23,6,0,0.4395,0.0914,0.4428,0.2965,-0.0166,-1.1754,-0.0097,-0.2119
SHP10151,2024-03-06,Hyderabad,Bengaluru,UPS,238.1,17.02,0.93,1511.08,Delivered,6.35,3,0,0.1552,0.421,0.188,0.0708,-1.3952,0.1274,-1.2473,-1.2146
SHP10964,2024-12-16,Ahmedabad,Mumbai,FedEx,1132.89,12.16,4.94,5465.56,Delivered,4.82,12,0,0.7777,0.2986,0.7266,0.7313,1.6234,-0.3563,1.3686,1.7203
SHP10302,2024-09-08,Nagpur,Jaipur,DHL,414.72,13.575,1.57,1791.02,Delayed,4.32,9,1,0.2781,0.3342,0.2261,0.1762,-0.7994,-0.2155,-1.0621,-0.7462
SHP10190,2024-09-24,Ahmedabad,Kolkata,Delhivery,465.14,4.41,2.59,2250.86,Delivered,4.84,9,0,0.3132,0.1035,0.2888,0.3442,-0.6293,-1.1276,-0.7579,0.0003
SHP10586,2024-08-22,Nagpur,Bengaluru,Delhivery,494.66,12.76,1.07,2225.2,Delayed,4.5,8,1,0.3337,0.3137,0.2853,0.0939,-0.5297,-0.2966,-0.7749,-1.1122
SHP10348,2024-08-10,Delhi,Jaipur,DHL,1071.04,10.11,2.545,5420.76,Delivered,5.06,8,0,0.7347,0.247,0.7205,0.3368,1.4148,-0.5603,1.3389,-0.0326
SHP10243,2024-12-22,Pune,Hyderabad,Delhivery,734.35,7.35,2.545,7473.45125,Delivered,10.18,12,0,0.5005,0.1775,1.0,0.3368,0.2789,-0.835,2.6967,-0.0326
SHP10793,2024-09-09,Nagpur,Jaipur,Blue Dart,520.39,40.01625,2.63,3982.1,Delivered,7.65,9,0,0.3516,1.0,0.5245,0.3508,-0.4429,2.4159,0.3873,0.0296
SHP10087,2024-09-22,Kolkata,Chennai,Blue Dart,922.58,13.66,4.03,5014.05,Returned,5.43,9,1,0.6314,0.3364,0.6651,0.5814,0.9139,-0.207,1.0699,1.0543
SHP10751,2024-10-12,Mumbai,Jaipur,DHL,253.53,11.11,0.5,1502.85,Delivered,5.93,10,0,0.1659,0.2722,0.1869,0.0,-1.3432,-0.4608,-1.2527,-1.5293
SHP10655,2024-03-22,Nagpur,Jaipur,UPS,537.38,25.02,1.87,2542.75,Delivered,4.73,3,0,0.3634,0.6224,0.3285,0.2257,-0.3856,0.9235,-0.5648,-0.5266
SHP10924,2024-03-02,Mumbai,Chennai,FedEx,841.09,5.32,3.26,3784.75,In Transit,4.5,3,0,0.5747,0.1264,0.4977,0.4546,0.639,-1.037,0.2567,0.4907
SHP10418,2024-05-29,Chennai,Delhi,Delhivery,623.53,26.72,1.52,3460.58,Delivered,5.55,5,0,0.4234,0.6652,0.4535,0.168,-0.0949,1.0927,0.0423,-0.7828
SHP10288,2024-02-13,Pune,Kolkata,UPS,978.82,20.27,2.87,4155.82,In Transit,4.25,2,0,0.6705,0.5028,0.5482,0.3904,1.1037,0.4508,0.5022,0.2053
SHP10648,2024-07-12,Ahmedabad,Delhi,DHL,628.92,3.47,4.43,2965.79,Delivered,4.72,7,0,0.4271,0.0798,0.3861,0.6473,-0.0768,-1.2211,-0.285,1.347
SHP10166,2024-12-26,Delhi,Hyderabad,Delhivery,942.15,13.42,4.27,5254.64,Delivered,5.58,12,0,0.645,0.3303,0.6978,0.621,0.98,-0.2309,1.229,1.2299
SHP10595,2024-06-18,Jaipur,Pune,Blue Dart,703.26,13.57,2.31,4195.91,Cancelled,5.97,6,0,0.4788,0.3341,0.5536,0.2981,0.174,-0.216,0.5287,-0.2046
SHP10952,2024-03-07,Pune,Nagpur,Delhivery,349.51,11.41,2.46,1921.29,In Transit,5.5,3,0,0.2327,0.2797,0.2439,0.3228,-1.0194,-0.431,-0.9759,-0.0948
SHP10155,2024-09-17,Hyderabad,Mumbai,DHL,598.88,1.21,2.7,2949.98,Delivered,4.93,9,0,0.4062,0.0229,0.384,0.3624,-0.1781,-1.4461,-0.2955,0.0808
SHP10356,2024-04-06,Nagpur,Ahmedabad,DHL,231.85,7.86,2.545,1493.13,Delivered,6.44,4,0,0.1509,0.1904,0.1856,0.3368,-1.4163,-0.7842,-1.2591,-0.0326
SHP10381,2024-04-11,Mumbai,Pune,DHL,606.55,4.04,1.98,2823.13,Delivered,4.65,4,0,0.4115,0.0942,0.3667,0.2438,-0.1522,-1.1644,-0.3794,-0.4461
SHP10279,2024-12-21,Chennai,Pune,FedEx,684.16,27.87,3.07,3857.48,Returned,5.64,12,1,0.4655,0.6942,0.5076,0.4233,0.1096,1.2071,0.3048,0.3516
SHP10126,2024-10-19,Nagpur,Delhi,DHL,1115.56,31.35,3.93,5719.15,Cancelled,5.13,10,0,0.7657,0.7818,0.7611,0.565,1.565,1.5535,1.5363,0.9811
SHP10707,2024-01-23,Bengaluru,Ahmedabad,Delhivery,1132.89,8.35,2.545,5764.97,Cancelled,5.09,1,0,0.7777,0.2027,0.7673,0.3368,1.6234,-0.7355,1.5666,-0.0326
SHP10777,2024-09-07,Hyderabad,Kolkata,FedEx,468.31,13.61,0.59,1833.05,Delivered,3.91,9,0,0.3154,0.3351,0.2319,0.0148,-0.6186,-0.212,-1.0343,-1.4635
SHP10022,2024-01-03,Bengaluru,Jaipur,DHL,603.65,7.36,2.59,2361.67,Delivered,3.91,1,0,0.4095,0.1778,0.3039,0.3442,-0.162,-0.834,-0.6846,0.0003
SHP10616,2024-08-15,Delhi,Bengaluru,Delhivery,1265.54,3.27,5.42,5193.27,Delivered,4.1,8,0,0.87,0.0748,0.6895,0.8104,2.071,-1.241,1.1884,2.0716
SHP10665,2024-02-21,Nagpur,Chennai,DHL,647.77,2.23,3.85,3581.91,Returned,5.53,2,1,0.4402,0.0486,0.47,0.5518,-0.0132,-1.3445,0.1226,0.9225
SHP10282,2024-07-14,Bengaluru,Pune,Blue Dart,969.79,17.72,3.82,4833.73,Delivered,4.98,7,0,0.6643,0.4386,0.6405,0.5468,1.0732,0.197,0.9506,0.9006
SHP10903,2024-01-20,Mumbai,Delhi,Blue Dart,299.45,21.81,0.9,1900.96,Delivered,6.35,1,0,0.1979,0.5416,0.2411,0.0659,-1.1882,0.6041,-0.9894,-1.2366
SHP10471,2024-07-19,Bengaluru,Kolkata,FedEx,637.31,6.43,2.72,3399.55,Delivered,5.33,7,0,0.4329,0.1543,0.4452,0.3657,-0.0484,-0.9266,0.0019,0.0955
SHP10738,2024-06-09,Jaipur,Hyderabad,UPS,1111.96,8.0,3.6,5111.1,Delivered,4.6,6,0,0.7632,0.1939,0.6783,0.5106,1.5528,-0.7703,1.1341,0.7395
SHP10367,2024-12-15,Jaipur,Pune,UPS,439.6,17.26,1.13,2742.74,In Transit,6.24,12,0,0.2954,0.427,0.3557,0.1038,-0.7154,0.1512,-0.4325,-1.0682
SHP10025,2024-11-30,Jaipur,Pune,DHL,1201.07,40.01625,5.15,7473.45125,Delivered,6.22,11,0,0.8252,1.0,1.0,0.7659,1.8535,2.4159,2.6967,1.874
SHP10196,2024-07-16,Jaipur,Hyderabad,DHL,640.01,4.57,1.29,2745.94,Returned,4.29,7,1,0.4348,0.1075,0.3562,0.1301,-0.0393,-1.1117,-0.4304,-0.9511
SHP10064,2024-07-19,Pune,Hyderabad,Blue Dart,337.82,0.71,0.95,1692.35,Delivered,5.01,7,0,0.2246,0.0103,0.2127,0.0741,-1.0588,-1.4958,-1.1274,-1.2
SHP10015,2024-08-12,Kolkata,Delhi,FedEx,339.3,13.575,1.64,1856.74,Delivered,5.47,8,0,0.2256,0.3342,0.2351,0.1878,-1.0538,-0.2155,-1.0186,-0.695
SHP10466,2024-05-06,Chennai,Ahmedabad,DHL,877.14,24.47,4.69,4287.35,Delivered,4.89,5,0,0.5998,0.6086,0.5661,0.6901,0.7606,0.8688,0.5892,1.5373
SHP10297,2024-01-26,Mumbai,Kolkata,Blue Dart,556.51,7.02,3.28,2870.26,In Transit,5.16,1,0,0.3767,0.1692,0.3731,0.4579,-0.321,-0.8678,-0.3482,0.5053
SHP10883,2024-04-06,Pune,Ahmedabad,DHL,1043.28,7.6,4.84,4101.58,Delivered,3.93,4,0,0.7154,0.1838,0.5408,0.7148,1.3211,-0.8101,0.4663,1.6471
SHP10621,2024-03-17,Pune,Kolkata,Blue Dart,1035.8,11.27,5.04,6004.46,Delivered,5.8,3,0,0.7102,0.2762,0.7999,0.7478,1.2959,-0.4449,1.725,1.7935
SHP10336,2024-06-23,Ahmedabad,Delhi,UPS,976.24,24.38,5.04,3883.45,In Transit,3.98,6,0,0.6687,0.6063,0.5111,0.7478,1.095,0.8598,0.322,1.7935
SHP10820,2024-02-06,Jaipur,Pune,Blue Dart,602.35,4.34,0.68,3236.81,Delivered,5.37,2,0,0.4086,0.1017,0.423,0.0296,-0.1664,-1.1346,-0.1057,-1.3976
SHP10026,2024-07-07,Kolkata,Delhi,DHL,537.15,12.0,1.88,2244.15,Delivered,4.18,7,0,0.3633,0.2946,0.2878,0.2273,-0.3863,-0.3722,-0.7624,-0.5193
SHP10588,2024-12-07,Jaipur,Hyderabad,UPS,860.31,28.53,2.48,3889.03,In Transit,4.52,12,0,0.5881,0.7108,0.5119,0.3261,0.7039,1.2728,0.3257,-0.0802
SHP10043,2024-01-26,Mumbai,Ahmedabad,FedEx,471.68,3.14,2.69,3300.9300000000003,Delivered,7.0,1,0,0.3177,0.0715,0.4318,0.3607,-0.6072,-1.254,-0.0633,0.0735
SHP10497,2024-11-06,Kolkata,Ahmedabad,Blue Dart,657.73,15.31,3.42,3434.5,Delivered,5.22,11,0,0.4472,0.3779,0.45,0.481,0.0204,-0.0428,0.025,0.6078
SHP10792,2024-07-30,Mumbai,Hyderabad,DHL,1067.85,13.51,5.86,4882.99,Delivered,4.57,7,0,0.7325,0.3326,0.6472,0.8828,1.404,-0.222,0.9832,2.3936
SHP10515,2024-10-05,Bengaluru,Delhi,FedEx,679.91,11.18,1.74,3299.53,Returned,4.85,10,1,0.4626,0.2739,0.4316,0.2042,0.0953,-0.4538,-0.0642,-0.6218
SHP10970,2024-02-06,Kolkata,Bengaluru,Blue Dart,625.16,37.51,0.79,3192.39,Cancelled,5.11,2,0,0.4245,0.9369,0.417,0.0478,-0.0894,2.1665,-0.1351,-1.3171
SHP10561,2024-07-30,Kolkata,Jaipur,DHL,757.14,4.61,3.59,3300.9300000000003,Cancelled,4.36,7,0,0.5163,0.1085,0.4318,0.509,0.3558,-1.1077,-0.0633,0.7322
SHP10917,2024-03-10,Pune,Ahmedabad,DHL,450.47,25.24,0.5,2432.73,Delivered,5.4,3,0,0.303,0.628,0.3135,0.0,-0.6788,0.9454,-0.6376,-1.5293
SHP10454,2024-01-13,Pune,Hyderabad,FedEx,714.71,12.91,2.92,3147.39,In Transit,4.4,1,0,0.4868,0.3175,0.4109,0.3986,0.2127,-0.2817,-0.1649,0.2419
SHP10387,2024-04-13,Delhi,Chennai,DHL,522.85,7.11,3.65,2620.04,Delayed,5.01,4,1,0.3533,0.1715,0.339,0.5188,-0.4346,-0.8589,-0.5137,0.7761
SHP10071,2024-11-06,Jaipur,Ahmedabad,DHL,401.99,6.78,2.545,2025.13,Delivered,5.04,11,0,0.2692,0.1632,0.258,0.3368,-0.8423,-0.8917,-0.9072,-0.0326
SHP10456,2024-09-20,Bengaluru,Hyderabad,Blue Dart,203.58,27.98,0.5,1559.62,In Transit,7.66,9,0,0.1312,0.6969,0.1946,0.0,-1.5117,1.2181,-1.2152,-1.5293
SHP10633,2024-05-24,Delhi,Mumbai,Blue Dart,504.61,30.44,1.17,2986.04,Delivered,5.92,5,0,0.3406,0.7589,0.3889,0.1104,-0.4961,1.4629,-0.2716,-1.039
SHP10431,2024-02-10,Pune,Kolkata,Delhivery,519.97,18.96,3.06,2852.45,Delivered,5.49,2,0,0.3513,0.4698,0.3707,0.4217,-0.4443,0.3204,-0.36,0.3443
